ACCNUM,ObjectId,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY
4002803863,10630,Driver,35 to 39,1,NULL,West,Street Car,Going Ahead,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002804562,10631,Driver,unknown,1,NULL,West,Passenger Van,Going Ahead,Other,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002804562,10632,Pedestrian,30 to 34,2,25,East,NULL,NULL,NULL,NULL,Pedestrian hit at mid-block,Walking on Roadway Against Traffic,Other,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002809837,10633,Driver,25 to 29,1,NULL,North,"Automobile, Station Wagon",Turning Right,Improper Turn,Had Been Drinking,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,Yes,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002809837,10634,Motorcycle Driver,20 to 24,4,NULL,North,Motorcycle,Going Ahead,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,Yes,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002809837,10635,Pedestrian,25 to 29,5,NULL,Unknown,NULL,NULL,NULL,NULL,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal,NULL,NULL,NULL,Yes,NULL,Yes,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002809837,10636,Pedestrian,25 to 29,4,NULL,Unknown,NULL,NULL,NULL,NULL,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal,NULL,NULL,NULL,Yes,NULL,Yes,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002811941,10637,Driver,55 to 59,1,NULL,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL
4002811941,10638,Pedestrian,65 to 69,4,NULL,Unknown,NULL,NULL,NULL,NULL,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL
4002817424,10639,Driver,30 to 34,1,NULL,East,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL
4002817424,10640,Passenger,30 to 34,2,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL
4002835706,10641,Driver,45 to 49,1,NULL,South,Pick Up Truck,Going Ahead,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002835706,10642,Pedestrian,50 to 54,4,NULL,East,NULL,NULL,NULL,NULL,Pedestrian hit at mid-block,Running onto Roadway,"Ability Impaired, Drugs",NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002843049,10643,Driver,45 to 49,1,NULL,North,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002843049,10644,Driver,40 to 44,4,NULL,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002856687,10645,Driver,40 to 44,1,NULL,West,"Automobile, Station Wagon",Slowing or Stopping,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002856687,10646,Cyclist,50 to 54,4,NULL,South,Bicycle,Going Ahead,NULL,NULL,NULL,NULL,NULL,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Failed to Yield Right of Way,Had Been Drinking,NULL,Yes,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002857204,10647,Driver,20 to 24,3,NULL,West,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,Yes,Yes,NULL,NULL,NULL
4001888181,10654,Driver,unknown,1,NULL,West,"Automobile, Station Wagon",Going Ahead,Improper Passing,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL
4002857204,10648,Driver,45 to 49,4,NULL,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,Yes,Yes,NULL,NULL,NULL
4002857204,10649,Passenger,45 to 49,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,Yes,Yes,NULL,NULL,NULL
4002857204,10650,Passenger,10 to 14,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,Yes,Yes,NULL,NULL,NULL
4001887812,10651,Passenger,30 to 34,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes
4002396674,10652,Pedestrian,50 to 54,4,NULL,North,NULL,NULL,NULL,NULL,Vehicle turns left while ped crosses with ROW at inter.,"Crossing, no Traffic Control",Normal,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4008009492,10653,Driver,70 to 74,4,NULL,South,"Automobile, Station Wagon",Going Ahead,Lost control,Inattentive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5001757251,11547,Passenger,20 to 24,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL
4002396674,10655,Pedestrian,25 to 29,4,NULL,North,NULL,NULL,NULL,NULL,Vehicle turns left while ped crosses without ROW at inter.,"Crossing, no Traffic Control",Normal,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002160939,10656,Cyclist,45 to 49,4,NULL,East,Bicycle,Going Ahead,NULL,NULL,NULL,NULL,NULL,Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.,Driving Properly,Normal,NULL,Yes,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4001888181,10657,Cyclist,55 to 59,4,NULL,West,Bicycle,Going Ahead,NULL,NULL,NULL,NULL,NULL,Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.,Driving Properly,Normal,NULL,Yes,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL
4001645257,10658,Driver,40 to 44,1,NULL,West,"Automobile, Station Wagon",Making U Turn,Improper Turn,Inattentive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL
4002412292,10659,Driver,65 to 69,4,NULL,North,"Automobile, Station Wagon",Turning Right,Lost control,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,Yes,Yes,NULL,NULL,NULL
4001645257,10660,Driver,25 to 29,5,NULL,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL
4001889890,10661,Driver,20 to 24,4,NULL,East,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,Yes,Yes,NULL,NULL,NULL
4002164733,10662,Driver,35 to 39,5,NULL,South,Pick Up Truck,Turning Left,Failed to Yield Right of Way,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL
4001645257,10663,Passenger,20 to 24,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL
4002443760,10664,Motorcycle Driver,35 to 39,4,NULL,South,Motorcycle,Going Ahead,Lost control,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL
4002164733,10665,Driver,40 to 44,4,NULL,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL
4008010046,10666,Driver,30 to 34,4,NULL,East,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002166140,10667,Driver,50 to 54,1,NULL,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4001900462,10668,Driver,50 to 54,4,NULL,North,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Yes,Yes,NULL,NULL
4002453551,10669,Driver,70 to 74,1,NULL,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002166140,10670,Pedestrian,40 to 44,4,NULL,East,NULL,NULL,NULL,NULL,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4008010046,10671,Driver,50 to 54,4,NULL,East,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4001900462,10672,Driver,40 to 44,5,NULL,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Yes,Yes,NULL,NULL
4002453551,10673,Pedestrian,60 to 64,4,NULL,East,NULL,NULL,NULL,NULL,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002168339,10674,Driver,65 to 69,4,NULL,East,"Automobile, Station Wagon",Going Ahead,Improper Passing,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL
4002168339,10675,Cyclist,50 to 54,4,NULL,East,Bicycle,Going Ahead,NULL,NULL,NULL,NULL,NULL,Cyclist and Driver travelling in same direction. One vehicle rear-ended the other.,Driving Properly,Normal,NULL,Yes,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL
4002174888,10676,Driver,45 to 49,4,NULL,East,Delivery Van,Slowing or Stopping,Speed too Fast For Condition,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,Yes,Yes,NULL,NULL,NULL
4002174888,10677,Truck Driver,65 to 69,1,NULL,East,Truck-Tractor,Stopped,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,Yes,Yes,NULL,NULL,NULL
4002177658,10678,Driver,35 to 39,1,NULL,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL
4002177658,10679,Pedestrian,25 to 29,4,NULL,Unknown,NULL,NULL,NULL,NULL,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL
4002187226,10680,Driver,20 to 24,1,NULL,East,"Automobile, Station Wagon",Going Ahead,Following too Close,"Ability Impaired, Alcohol Over .08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,Yes,NULL,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL
4002187226,10681,Motorcycle Driver,35 to 39,4,NULL,East,Motorcycle,Stopped,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,Yes,NULL,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL
4002194232,10682,Driver,45 to 49,1,NULL,West,"Automobile, Station Wagon",Changing Lanes,Improper Lane Change,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL
4002194232,10683,Driver,15 to 19,4,NULL,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL
4002194232,10684,Passenger,15 to 19,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL
4002194232,10685,Passenger,45 to 49,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL
4002194232,10686,Passenger,45 to 49,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL
4002194232,10687,Passenger,45 to 49,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL
4002194232,10688,Passenger,15 to 19,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL
4002194958,10689,Driver,35 to 39,4,NULL,South,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002194958,10690,Driver,25 to 29,5,NULL,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002199465,10691,Driver,30 to 34,1,NULL,West,"Automobile, Station Wagon",Going Ahead,Following too Close,Had Been Drinking,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL
4002199465,10692,Driver,65 to 69,1,NULL,West,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL
4002199465,10693,Driver,50 to 54,1,NULL,West,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL
4002199465,10694,Passenger,70 to 74,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL
4002199584,10695,Driver,60 to 64,1,NULL,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002199584,10696,Other,unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
142211983,10703,Pedestrian,85 to 89,2,11,West,NULL,NULL,NULL,NULL,Vehicle is reversing and hits pedestrian,Other,Normal,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002199584,10697,Cyclist,45 to 49,4,NULL,West,Bicycle,Going Ahead,NULL,NULL,NULL,NULL,NULL,Cyclist and Driver travelling in same direction. One vehicle rear-ended the other.,Lost control,Normal,NULL,Yes,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002199854,10698,Driver,15 to 19,1,NULL,South,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002199854,10699,Pedestrian,85 to 89,4,NULL,Unknown,NULL,NULL,NULL,NULL,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002204042,10700,Truck Driver,65 to 69,1,NULL,West,Truck - Open,Turning Right,Failed to Yield Right of Way,Normal,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL
4002204042,10701,Pedestrian,70 to 74,4,NULL,West,NULL,NULL,NULL,NULL,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal,NULL,NULL,NULL,Yes,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL
142211983,10702,Driver,75 to 79,1,NULL,North,"Automobile, Station Wagon",Reversing,Other,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002215759,10704,Motorcycle Driver,45 to 49,4,NULL,North,Motorcycle,Slowing or Stopping,Improper Passing,Inattentive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,Yes,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL
4002215759,10705,Driver,15 to 19,1,NULL,North,Pick Up Truck,Overtaking,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,Yes,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL
4002215759,10706,Passenger,15 to 19,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,Yes,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL
4002231179,10707,Motorcycle Driver,20 to 24,4,NULL,East,Motorcycle,Going Ahead,Speed too Fast For Condition,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,Yes,NULL,NULL,NULL
4002237751,10708,Driver,25 to 29,1,NULL,North,Pick Up Truck,Slowing or Stopping,Following too Close,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL
4002237751,10709,Driver,50 to 54,1,NULL,North,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL
4002237751,10710,Driver,35 to 39,5,NULL,North,Delivery Van,Stopped,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL
4002237751,10711,Passenger,45 to 49,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL
4002253625,10712,Driver,35 to 39,1,NULL,West,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,Inattentive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL
4002253625,10713,Driver,35 to 39,4,NULL,North,Pick Up Truck,Going Ahead,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL
4002253625,10714,Passenger,5 to 9,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL
4002253625,10715,Passenger,0 to 4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL
4002255654,10716,Driver,50 to 54,1,NULL,East,NULL,Going Ahead,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002255654,10717,Pedestrian,30 to 34,4,NULL,North,"Automobile, Station Wagon",Going Ahead,NULL,NULL,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002267356,10718,Driver,35 to 39,1,NULL,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002267356,10719,Pedestrian,40 to 44,4,NULL,Unknown,NULL,NULL,NULL,NULL,Other / Undefined,Other,Unknown,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4002270913,10720,Driver,35 to 39,1,NULL,South,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,Yes,Yes,NULL,NULL,NULL
4002270913,10721,Driver,45 to 49,3,NULL,South,Delivery Van,Going Ahead,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,Yes,Yes,NULL,NULL,NULL
4002270913,10722,Passenger,45 to 49,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,Yes,Yes,NULL,NULL,NULL
4002274575,10723,Driver,50 to 54,1,NULL,North,Delivery Van,Going Ahead,Disobeyed Traffic Control,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,Yes,Yes,NULL,NULL
4002274575,10724,Driver,50 to 54,4,NULL,West,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,Yes,Yes,NULL,NULL
4002274575,10725,Passenger,85 to 89,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,Yes,Yes,NULL,NULL
4002279383,10726,Driver,15 to 19,1,NULL,West,"Automobile, Station Wagon",Turning Left,Lost control,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL
4002279383,10727,Passenger,15 to 19,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL
4002278513,10728,Driver,60 to 64,1,NULL,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,Yes,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL
4002278513,10729,Motorcycle Driver,40 to 44,4,NULL,East,Motorcycle,Going Ahead,Driving Properly,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,Yes,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL
4002285719,10730,Driver,65 to 69,1,NULL,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Inattentive,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
